customer_id,company_name,industry,region,plan_type,signup_date,mrr_usd,seats,tenure_months,is_churned,churn_date,nps_score,acquisition_channel,support_tickets_ytd,last_login_days_ago,email_hashed,phone_hashed
CUST0483,DataSphere 15,Media,Middle East,Enterprise,2022-01-30,2965,367,29,False,,-41,Paid Search,20,172,7758a20118eaea8a5f2a57d6adcb18fa173d7780b3682822814bd9dcfe25a0d9,dd4156ba3e5c582e9a2acf9da96aa4963bd414b0a6df2999e61405b65fee1184
CUST0484,PulseWare 96,Finance,Europe,Free,2023-12-03,0,1,7,False,,-44,Social Media,0,106,7105b8e09111fd0699116af782797e163e4e954693853f95a61f2b0225935860,7fa61cb196b86a7c511baa910bd0261d98ff858a0fcc8b8aa1e2fa9022b0bd34
CUST0485,CipherStack 83,Manufacturing,North America,Growth,2023-09-29,335,6,9,False,,-83,Organic,21,140,cdd98fa630b2fd0a379daa8f3ab83a069b6fce923c9bc84d0f13a2085325c744,47fcc5870a90e8f618a1d4544000a52caf8cedaa898f7f1574f84cbe37bf0163
CUST0486,CipherStack 18,Manufacturing,Latin America,Enterprise,2023-12-25,4832,264,6,False,,6,Social Media,2,68,37a1e3a26ac8ee230301cb647a2d325b1a284d6b3e781a2a268e166dc2d98f4f,ed0f15af45c27314581c2d556b1786d38509a80d8a39d8db0e92c45d3604b773
CUST0487,ByteForge 84,Manufacturing,Latin America,Free,2023-11-13,0,1,7,False,,40,Partner,17,117,0676053af6aff558570fc0b06c7a7f22e410eceec73f6517f72e6fe3fc360e6a,41961c9b2201e5d0749e3cd7997a06b23bb02ca9ccc5806d3c023b8c7b900073
CUST0488,Apex Systems 43,Finance,Europe,Starter,2023-09-03,87,1,10,False,,73,Partner,0,2,4c572f58e38190d59d04c376b1747a3f79e08eef646be49401c2f3f4e3c6573c,194a747a651fef8ea4e9478e87bbdb656acca2fa2d23fee9027b0ae92a3afe97
CUST0489,Apex Systems 22,Finance,Europe,Enterprise,2023-05-26,5975,153,13,False,,66,Direct Sales,18,154,efd350f75562e1f5e99f5c1a934516088a07786adf30443766e4faa26fe28a53,5f034a227d22683ac7f290c40fc803dd4bbf6dac7643945363e90b5f692f9b9b
CUST0490,DataSphere 64,Media,North America,Starter,2023-08-15,68,5,10,False,,58,Direct Sales,14,155,a3ac053e2852a54883d1393de7819dff6220274ac44594de51731c71b70df381,66b85eb684c8215c953cf745d230ac29b97be9d98addcf60b53024dfd6a984f3
CUST0491,ByteForge 75,Education,North America,Starter,2022-02-17,50,4,28,False,,79,Direct Sales,34,62,e5597ae636492cc6f33d6563087f5d3fdf143b19140a4967c99c2d4af1b2da22,3eeb3713d97f90dbc894fae5024647c8b562e95871f772a1bd07731777157da7
CUST0492,Apex Systems 67,Retail,North America,Starter,2022-10-10,94,1,20,False,,-26,Social Media,25,6,2added3ca801752f0b922478e0595fe5b5b507f0907781e51ae7a2e9c0f7ddc2,333d8582ac4139b132a7d1bb4e12264232125ce3a64631a74a52f65ec78619bf
CUST0493,DataSphere 82,Retail,Middle East,Free,2022-07-26,0,1,23,True,2024-01-02,-3,Organic,0,,5c977498c7d9f19262055a7a49e9b7c752a779370341778614ce1b5bfcbae6f0,f56da6952f2636532af22ac131b3ad86fb88a48af925280dd30a6107aba3e2a1
CUST0494,PulseWare 80,Finance,Middle East,Starter,2022-04-29,62,2,26,False,,26,Referral,17,139,9480319bd48f3e98309bb08fe13126601c39c4fc34dce82bec86a1131ff3a40f,0a3eeb63aec53f8b047e2b8ac73b0330650bb91f94726c563aa2d5d38ab003df
CUST0495,NovaTech 47,Healthcare,Asia Pacific,Starter,2022-12-29,52,1,18,False,,-23,Partner,8,138,4ec002c256defb669e225b14154885355082522124c37183ed29c4468cc641ff,82b41de8f319695c22f9487c93d97044519b40b93dc007f3077826931b1375d6
CUST0496,DataSphere 20,Retail,Middle East,Starter,2023-02-21,88,2,16,False,,6,Paid Search,40,148,bf40460002dbb9e080b8da93d5d57bb56158707f11242ad1b146702e98587822,a1f51f62b5927355d4ae333ba55790808fd75e60eb6dd82661171944f3c960e9
CUST0497,Apex Systems 26,Retail,Europe,Growth,2022-05-28,408,20,25,False,,-30,Paid Search,16,19,29246ed85d92847dfccf351cd3c39a0ce77546540ab37a220648cb2253a7d14e,fc59f96948d50cf4cde57e2a46888edc21ad190d90087864c30eb5a108c1d587
CUST0498,CloudPeak 2,Healthcare,Middle East,Enterprise,2022-07-20,4869,252,23,False,,-81,Social Media,38,0,410c0a9b1a700638a1ab52a60a18e7603ebd9d919f838868251c2275719938d8,a9b0048ee88b855d8d162980937192f77fee4b24f7438e793fb897053a95eb4a
CUST0499,NovaTech 91,Healthcare,Europe,Enterprise,2022-01-16,6545,368,29,False,,-24,Partner,25,52,791f211ff21a4d066d1cb56d48638487243cde796b53f298e2297ed95c304528,7ff7a05bfd094d6c8523217359096705e93ce7ca584726183e6e25a55d67b6ad
CUST0500,DataSphere 99,Media,North America,Enterprise,2024-01-01,5039,337,6,False,,74,Referral,16,147,f320c4379ccb84a283c91001f9f8e2d7e1feb88431dcec27e82639d2b95d2044,0370fb6e6c86e025c131765743fbe45e0103943c33b85f413d0f85a2990e6523
